pNo,condition,study,sessionOrder,congruency,rtOverall,accOverall,rt,acc,rtCorrect,session
Z1X&(^7H!S8L91&(,control,4,control-deplete,incongruent,0.618313253012048,0.987951807228916,0.666862745098039,0.980392156862745,0.6678,1
Z1X&(^7H!S8L91&(,deplete,4,control-deplete,congruent,0.579657142857143,1,0.545897435897436,1,0.545897435897436,2
Z1X&(^7H!S8L91&(,deplete,4,control-deplete,incongruent,0.579657142857143,1,0.647758620689655,1,0.647758620689655,2
8B7S4^2L4FQ&(1&(,control,4,control-deplete,congruent,0.775771428571429,0.988571428571429,0.704285714285714,1,0.704285714285714,1
8B7S4^2L4FQ&(1&(,control,4,control-deplete,incongruent,0.775771428571429,0.988571428571429,0.927678571428571,0.964285714285714,0.932777777777778,1
8B7S4^2L4FQ&(1&(,deplete,4,control-deplete,congruent,0.76603550295858,0.988165680473373,0.714745762711864,1,0.714745762711864,2
8B7S4^2L4FQ&(1&(,deplete,4,control-deplete,incongruent,0.76603550295858,0.988165680473373,0.884705882352941,0.96078431372549,0.88265306122449,2
G0C44@&(41H9B1&(,control,4,control-deplete,congruent,0.740960451977401,0.994350282485876,0.721166666666667,1,0.721166666666667,1
G0C44@&(41H9B1&(,control,4,control-deplete,incongruent,0.740960451977401,0.994350282485876,0.782631578947368,0.982456140350877,0.786964285714286,1
G0C44@&(41H9B1&(,deplete,4,control-deplete,congruent,0.677816091954023,0.994252873563218,0.64781512605042,0.991596638655462,0.64728813559322,2
G0C44@&(41H9B1&(,deplete,4,control-deplete,incongruent,0.677816091954023,0.994252873563218,0.742727272727273,1,0.742727272727273,2
0J!7GO2JFE&(B1&(,control,4,control-deplete,congruent,0.856724137931035,0.971264367816092,0.801764705882353,1,0.801764705882353,1
0J!7GO2JFE&(B1&(,control,4,control-deplete,incongruent,0.856724137931035,0.971264367816092,0.975636363636364,0.909090909090909,0.9838,1
0J!7GO2JFE&(B1&(,deplete,4,control-deplete,congruent,0.699017341040462,0.965317919075145,0.659059829059829,0.982905982905983,0.657652173913044,2
0J!7GO2JFE&(B1&(,deplete,4,control-deplete,incongruent,0.699017341040462,0.965317919075145,0.7825,0.928571428571429,0.791923076923077,2
&(L7T#1QX5RHB1&(,control,4,control-deplete,congruent,0.577344632768362,0.971751412429379,0.552966101694915,1,0.552966101694915,1
&(L7T#1QX5RHB1&(,control,4,control-deplete,incongruent,0.577344632768362,0.971751412429379,0.626101694915254,0.915254237288136,0.625,1
&(L7T#1QX5RHB1&(,deplete,4,control-deplete,congruent,0.594802259887006,0.966101694915254,0.554406779661017,0.983050847457627,0.55198275862069,2
&(L7T#1QX5RHB1&(,deplete,4,control-deplete,incongruent,0.594802259887006,0.966101694915254,0.675593220338983,0.932203389830508,0.675818181818182,2
T!QRUTMBXJRB1&(,control,4,deplete-control,congruent,0.637209302325581,0.965116279069767,0.611694915254237,0.991525423728814,0.611709401709402,2
T!QRUTMBXJRB1&(,control,4,deplete-control,incongruent,0.637209302325581,0.965116279069767,0.692962962962963,0.907407407407407,0.694897959183673,2
T!QRUTMBXJRB1&(,deplete,4,deplete-control,congruent,0.677758620689655,0.971264367816092,0.652083333333333,0.991666666666667,0.652352941176471,1
T!QRUTMBXJRB1&(,deplete,4,deplete-control,incongruent,0.677758620689655,0.971264367816092,0.734814814814815,0.925925925925926,0.7436,1
UE7CI$AEOM$GC1&(,control,4,deplete-control,congruent,0.604797687861272,0.971098265895954,0.586166666666667,0.991666666666667,0.584705882352941,2
UE7CI$AEOM$GC1&(,control,4,deplete-control,incongruent,0.604797687861272,0.971098265895954,0.646981132075472,0.924528301886792,0.651020408163265,2
UE7CI$AEOM$GC1&(,deplete,4,deplete-control,congruent,0.673216374269006,0.964912280701754,0.61775,0.983333333333333,0.618474576271186,1
UE7CI$AEOM$GC1&(,deplete,4,deplete-control,incongruent,0.673216374269006,0.964912280701754,0.803725490196078,0.92156862745098,0.798723404255319,1
#B$G9RAEE44U$1&(,control,4,control-deplete,congruent,0.634294117647059,0.982352941176471,0.618938053097345,0.991150442477876,0.618125,1
#B$G9RAEE44U$1&(,control,4,control-deplete,incongruent,0.634294117647059,0.982352941176471,0.664736842105263,0.964912280701754,0.668181818181818,1
#B$G9RAEE44U$1&(,deplete,4,control-deplete,congruent,0.593,0.970588235294118,0.591120689655172,0.96551724137931,0.592678571428571,2
#B$G9RAEE44U$1&(,deplete,4,control-deplete,incongruent,0.593,0.970588235294118,0.597037037037037,0.981481481481482,0.599245283018868,2
&(U^QIEEHL1QE1&(,control,4,deplete-control,congruent,0.542848484848485,0.957575757575758,0.533,0.954545454545455,0.531428571428571,2
&(U^QIEEHL1QE1&(,control,4,deplete-control,incongruent,0.542848484848485,0.957575757575758,0.562545454545455,0.963636363636364,0.563962264150943,2
&(U^QIEEHL1QE1&(,deplete,4,deplete-control,congruent,0.50123595505618,0.971910112359551,0.506470588235294,0.957983193277311,0.508070175438596,1
&(U^QIEEHL1QE1&(,deplete,4,deplete-control,incongruent,0.50123595505618,0.971910112359551,0.490677966101695,1,0.490677966101695,1
RSL11RJAEIB1F1&(,control,4,deplete-control,congruent,0.594161849710983,1,0.544201680672269,1,0.544201680672269,2
RSL11RJAEIB1F1&(,control,4,deplete-control,incongruent,0.594161849710983,1,0.704259259259259,1,0.704259259259259,2
RSL11RJAEIB1F1&(,deplete,4,deplete-control,congruent,0.546272189349112,0.994082840236686,0.52436974789916,1,0.52436974789916,1
RSL11RJAEIB1F1&(,deplete,4,deplete-control,incongruent,0.546272189349112,0.994082840236686,0.5984,0.98,0.598571428571429,1
AERH!!1G!^$KG1&(,control,4,deplete-control,congruent,0.698333333333333,0.994252873563218,0.662844827586207,0.991379310344828,0.66495652173913,2
AERH!!1G!^$KG1&(,control,4,deplete-control,incongruent,0.698333333333333,0.994252873563218,0.769310344827586,1,0.769310344827586,2
AERH!!1G!^$KG1&(,deplete,4,deplete-control,congruent,0.789294117647059,0.952941176470588,0.786194690265487,0.955752212389381,0.786944444444444,1
AERH!!1G!^$KG1&(,deplete,4,deplete-control,incongruent,0.789294117647059,0.952941176470588,0.795438596491228,0.947368421052632,0.776851851851852,1
U$H27WHBIAERG1&(,control,4,control-deplete,congruent,0.609885714285714,0.96,0.570924369747899,0.983193277310924,0.571623931623932,1
U$H27WHBIAERG1&(,control,4,control-deplete,incongruent,0.609885714285714,0.96,0.692678571428571,0.910714285714286,0.705490196078431,1
U$H27WHBIAERG1&(,deplete,4,control-deplete,congruent,0.606761363636364,0.988636363636364,0.563333333333333,0.991666666666667,0.562352941176471,2
U$H27WHBIAERG1&(,deplete,4,control-deplete,incongruent,0.606761363636364,0.988636363636364,0.699821428571429,0.982142857142857,0.701636363636364,2
IBXKRZ8B#8JI1&(,control,4,control-deplete,congruent,0.527848837209302,0.965116279069767,0.519137931034483,0.956896551724138,0.51972972972973,1
IBXKRZ8B#8JI1&(,control,4,control-deplete,incongruent,0.527848837209302,0.965116279069767,0.545892857142857,0.982142857142857,0.546909090909091,1
IBXKRZ8B#8JI1&(,deplete,4,control-deplete,congruent,0.60728323699422,0.942196531791908,0.59,0.948275862068966,0.589181818181818,2
IBXKRZ8B#8JI1&(,deplete,4,control-deplete,incongruent,0.60728323699422,0.942196531791908,0.642456140350877,0.929824561403509,0.652452830188679,2
WF1TXUHJS0GJ1&(,control,4,deplete-control,congruent,0.708323699421965,0.982658959537572,0.677203389830508,0.991525423728814,0.677435897435897,2
WF1TXUHJS0GJ1&(,control,4,deplete-control,incongruent,0.708323699421965,0.982658959537572,0.775090909090909,0.963636363636364,0.771320754716981,2
WF1TXUHJS0GJ1&(,deplete,4,deplete-control,congruent,0.667456647398844,0.942196531791908,0.637647058823529,0.957983193277311,0.64219298245614,1
WF1TXUHJS0GJ1&(,deplete,4,deplete-control,incongruent,0.667456647398844,0.942196531791908,0.733148148148148,0.907407407407407,0.736122448979592,1
9J$CU9L5BT2K1&(,control,4,deplete-control,congruent,0.5792,1,0.529579831932773,1,0.529579831932773,2
9J$CU9L5BT2K1&(,control,4,deplete-control,incongruent,0.5792,1,0.684642857142857,1,0.684642857142857,2
9J$CU9L5BT2K1&(,deplete,4,deplete-control,congruent,0.497078651685393,0.99438202247191,0.468728813559322,1,0.468728813559322,1
9J$CU9L5BT2K1&(,deplete,4,deplete-control,incongruent,0.497078651685393,0.99438202247191,0.552833333333333,0.983333333333333,0.555084745762712,1
ZO98&(R2R91GL1&(,control,4,control-deplete,congruent,0.515632183908046,0.971264367816092,0.475882352941176,0.991596638655462,0.476440677966102,1
ZO98&(R2R91GL1&(,control,4,control-deplete,incongruent,0.515632183908046,0.971264367816092,0.601636363636364,0.927272727272727,0.609607843137255,1
ZO98&(R2R91GL1&(,deplete,4,control-deplete,congruent,0.526531791907514,0.953757225433526,0.493846153846154,0.991452991452991,0.495,2
ZO98&(R2R91GL1&(,deplete,4,control-deplete,incongruent,0.526531791907514,0.953757225433526,0.594821428571429,0.875,0.605510204081633,2
AEJ#KRYFB4F1M1&(,control,4,control-deplete,congruent,0.558022598870056,0.971751412429379,0.542857142857143,0.966386554621849,0.544608695652174,1
AEJ#KRYFB4F1M1&(,control,4,control-deplete,incongruent,0.558022598870056,0.971751412429379,0.589137931034483,0.982758620689655,0.58859649122807,1
AEJ#KRYFB4F1M1&(,deplete,4,control-deplete,congruent,0.60235632183908,0.948275862068966,0.58504347826087,0.939130434782609,0.588981481481481,2
AEJ#KRYFB4F1M1&(,deplete,4,control-deplete,incongruent,0.60235632183908,0.948275862068966,0.636101694915254,0.966101694915254,0.639122807017544,2
TO9J!Z^X#CMM1&(,control,4,deplete-control,congruent,0.692267441860465,0.988372093023256,0.66008547008547,1,0.66008547008547,2
TO9J!Z^X#CMM1&(,control,4,deplete-control,incongruent,0.692267441860465,0.988372093023256,0.760727272727273,0.963636363636364,0.759245283018868,2
TO9J!Z^X#CMM1&(,deplete,4,deplete-control,congruent,0.767942857142857,0.988571428571429,0.713613445378151,1,0.713613445378151,1
TO9J!Z^X#CMM1&(,deplete,4,deplete-control,incongruent,0.767942857142857,0.988571428571429,0.883392857142857,0.964285714285714,0.88462962962963,1
QKKL2W7JYUJAE1&(,control,4,deplete-control,congruent,0.686046511627907,0.936046511627907,0.622051282051282,1,0.622051282051282,2
QKKL2W7JYUJAE1&(,control,4,deplete-control,incongruent,0.686046511627907,0.936046511627907,0.822181818181818,0.8,0.820454545454545,2
QKKL2W7JYUJAE1&(,deplete,4,deplete-control,congruent,0.704540229885057,0.971264367816092,0.642605042016807,1,0.642605042016807,1
QKKL2W7JYUJAE1&(,deplete,4,deplete-control,incongruent,0.704540229885057,0.971264367816092,0.838545454545455,0.909090909090909,0.8326,1
ZH#T2URXBR8R1&(,control,4,deplete-control,congruent,0.548361581920904,0.966101694915254,0.527833333333333,0.991666666666667,0.528151260504202,2
ZH#T2URXBR8R1&(,control,4,deplete-control,incongruent,0.548361581920904,0.966101694915254,0.591578947368421,0.912280701754386,0.591923076923077,2
ZH#T2URXBR8R1&(,deplete,4,deplete-control,congruent,0.639244186046512,0.994186046511628,0.625210084033613,0.991596638655462,0.625508474576271,1
ZH#T2URXBR8R1&(,deplete,4,deplete-control,incongruent,0.639244186046512,0.994186046511628,0.670754716981132,1,0.670754716981132,1
SI1HU0&(KWLHS1&(,control,4,control-deplete,congruent,0.597212121212121,0.981818181818182,0.576034482758621,1,0.576034482758621,1
SI1HU0&(KWLHS1&(,control,4,control-deplete,incongruent,0.597212121212121,0.981818181818182,0.64734693877551,0.938775510204082,0.648260869565217,1
SI1HU0&(KWLHS1&(,deplete,4,control-deplete,congruent,0.612456140350877,0.964912280701754,0.584273504273504,0.982905982905983,0.582434782608696,2
SI1HU0&(KWLHS1&(,deplete,4,control-deplete,incongruent,0.612456140350877,0.964912280701754,0.673518518518519,0.925925925925926,0.6758,2
CAEW$C1&(QWF$T1&(,control,4,control-deplete,congruent,0.722138728323699,0.953757225433526,0.66,0.991452991452991,0.661896551724138,1
CAEW$C1&(QWF$T1&(,control,4,control-deplete,incongruent,0.722138728323699,0.953757225433526,0.851964285714286,0.875,0.85734693877551,1
CAEW$C1&(QWF$T1&(,deplete,4,control-deplete,congruent,0.689457831325301,0.957831325301205,0.623771929824561,1,0.623771929824561,2
CAEW$C1&(QWF$T1&(,deplete,4,control-deplete,incongruent,0.689457831325301,0.957831325301205,0.833461538461538,0.865384615384615,0.836666666666667,2
SU7XQ$TB#QLT1&(,control,4,control-deplete,congruent,0.566526946107784,0.976047904191617,0.542608695652174,1,0.542608695652174,1
SU7XQ$TB#QLT1&(,control,4,control-deplete,incongruent,0.566526946107784,0.976047904191617,0.619423076923077,0.923076923076923,0.618333333333333,1
SU7XQ$TB#QLT1&(,deplete,4,control-deplete,congruent,0.551771428571429,0.988571428571429,0.540084745762712,1,0.540084745762712,2
SU7XQ$TB#QLT1&(,deplete,4,control-deplete,incongruent,0.551771428571429,0.988571428571429,0.575964912280702,0.964912280701754,0.574909090909091,2
^2#YAE72$0BCU1&(,control,4,deplete-control,congruent,0.57810650887574,0.994082840236686,0.570775862068965,0.991379310344828,0.570521739130435,2
^2#YAE72$0BCU1&(,control,4,deplete-control,incongruent,0.57810650887574,0.994082840236686,0.594150943396226,1,0.594150943396226,2
^2#YAE72$0BCU1&(,deplete,4,deplete-control,congruent,0.557816091954023,1,0.548103448275862,1,0.548103448275862,1
^2#YAE72$0BCU1&(,deplete,4,deplete-control,incongruent,0.557816091954023,1,0.577241379310345,1,0.577241379310345,1
$2YEJHETW^RW1&(,control,4,deplete-control,congruent,0.566319018404908,0.98159509202454,0.529159663865546,0.991596638655462,0.529491525423729,2
$2YEJHETW^RW1&(,control,4,deplete-control,incongruent,0.566319018404908,0.98159509202454,0.666818181818182,0.954545454545455,0.672142857142857,2
$2YEJHETW^RW1&(,deplete,4,deplete-control,congruent,0.648068181818182,0.982954545454545,0.577372881355932,1,0.577372881355932,1
$2YEJHETW^RW1&(,deplete,4,deplete-control,incongruent,0.648068181818182,0.982954545454545,0.791896551724138,0.948275862068966,0.793818181818182,1
BWGO!E7&(JT&(X1&(,control,4,control-deplete,congruent,0.868352272727273,0.982954545454545,0.809833333333333,0.991666666666667,0.807478991596639,1
BWGO!E7&(JT&(X1&(,control,4,control-deplete,incongruent,0.868352272727273,0.982954545454545,0.99375,0.964285714285714,0.995740740740741,1
BWGO!E7&(JT&(X1&(,deplete,4,control-deplete,congruent,0.834719101123595,0.99438202247191,0.775294117647059,1,0.775294117647059,2
BWGO!E7&(JT&(X1&(,deplete,4,control-deplete,incongruent,0.834719101123595,0.99438202247191,0.954576271186441,0.983050847457627,0.956896551724138,2
1KKMXL@T^UTX1&(,control,4,deplete-control,congruent,0.601656441717791,0.969325153374233,0.573193277310924,0.991596638655462,0.572627118644068,2
1KKMXL@T^UTX1&(,control,4,deplete-control,incongruent,0.601656441717791,0.969325153374233,0.678636363636364,0.909090909090909,0.66425,2
1KKMXL@T^UTX1&(,deplete,4,deplete-control,congruent,0.551607142857143,0.976190476190476,0.537542372881356,0.991525423728814,0.538205128205128,1
1KKMXL@T^UTX1&(,deplete,4,deplete-control,incongruent,0.551607142857143,0.976190476190476,0.5848,0.94,0.581063829787234,1
BR01AE@24B!XX1&(,control,4,control-deplete,congruent,0.709815950920245,0.96319018404908,0.664736842105263,0.973684210526316,0.667027027027027,1
BR01AE@24B!XX1&(,control,4,control-deplete,incongruent,0.709815950920245,0.96319018404908,0.81469387755102,0.938775510204082,0.821739130434783,1
BR01AE@24B!XX1&(,deplete,4,control-deplete,congruent,0.591437125748503,0.958083832335329,0.582589285714286,0.946428571428571,0.580849056603774,2
BR01AE@24B!XX1&(,deplete,4,control-deplete,incongruent,0.591437125748503,0.958083832335329,0.609454545454545,0.981818181818182,0.613518518518519,2
XK$^&(1@^M@R02&(,control,4,control-deplete,congruent,0.680114285714286,1,0.628,1,0.628,1
XK$^&(1@^M@R02&(,control,4,control-deplete,incongruent,0.680114285714286,1,0.793818181818182,1,0.793818181818182,1
XK$^&(1@^M@R02&(,deplete,4,control-deplete,congruent,0.585852272727273,0.988636363636364,0.556083333333333,0.983333333333333,0.557118644067797,2
XK$^&(1@^M@R02&(,deplete,4,control-deplete,incongruent,0.585852272727273,0.988636363636364,0.649642857142857,1,0.649642857142857,2
Z0CZBUWCES$42&(,control,4,deplete-control,congruent,0.494802259887006,0.96045197740113,0.47781512605042,0.949579831932773,0.474867256637168,2
Z0CZBUWCES$42&(,control,4,deplete-control,incongruent,0.494802259887006,0.96045197740113,0.529655172413793,0.982758620689655,0.525438596491228,2
Z0CZBUWCES$42&(,deplete,4,deplete-control,congruent,0.528579545454545,0.965909090909091,0.519833333333333,0.983333333333333,0.519915254237288,1
Z0CZBUWCES$42&(,deplete,4,deplete-control,incongruent,0.528579545454545,0.965909090909091,0.547321428571429,0.928571428571429,0.539038461538462,1
GR#44CXAE7HF52&(,control,4,control-deplete,congruent,0.640411764705882,0.958823529411765,0.602241379310345,0.974137931034483,0.596194690265487,1
GR#44CXAE7HF52&(,control,4,control-deplete,incongruent,0.640411764705882,0.958823529411765,0.722407407407407,0.925925925925926,0.7212,1
GR#44CXAE7HF52&(,deplete,4,control-deplete,congruent,0.577314285714286,0.92,0.548151260504202,0.949579831932773,0.552389380530973,2
GR#44CXAE7HF52&(,deplete,4,control-deplete,incongruent,0.577314285714286,0.92,0.639285714285714,0.857142857142857,0.641458333333333,2
1!FZUOUAE^MK52&(,control,4,control-deplete,congruent,0.540568181818182,0.988636363636364,0.51546218487395,0.991596638655462,0.516864406779661,1
1!FZUOUAE^MK52&(,control,4,control-deplete,incongruent,0.540568181818182,0.988636363636364,0.592982456140351,0.982456140350877,0.593214285714286,1
1!FZUOUAE^MK52&(,deplete,4,control-deplete,congruent,0.537882352941176,0.970588235294118,0.52104347826087,0.991304347826087,0.522631578947368,2
1!FZUOUAE^MK52&(,deplete,4,control-deplete,incongruent,0.537882352941176,0.970588235294118,0.573090909090909,0.927272727272727,0.579803921568627,2
1!TZ&(J04K0!52&(,control,4,control-deplete,congruent,0.624583333333333,1,0.614649122807018,1,0.614649122807018,1
1!TZ&(J04K0!52&(,control,4,control-deplete,incongruent,0.624583333333333,1,0.645555555555556,1,0.645555555555556,1
1!TZ&(J04K0!52&(,deplete,4,control-deplete,congruent,0.586206896551724,0.988505747126437,0.572051282051282,0.982905982905983,0.573652173913043,2
1!TZ&(J04K0!52&(,deplete,4,control-deplete,incongruent,0.586206896551724,0.988505747126437,0.615263157894737,1,0.615263157894737,2
C0@4UILFH8#82&(,control,4,control-deplete,congruent,0.737988505747126,0.977011494252874,0.685416666666667,1,0.685416666666667,1
C0@4UILFH8#82&(,control,4,control-deplete,incongruent,0.737988505747126,0.977011494252874,0.854814814814815,0.925925925925926,0.8524,1
C0@4UILFH8#82&(,deplete,4,control-deplete,congruent,0.711954022988506,0.988505747126437,0.639583333333333,1,0.639583333333333,2
C0@4UILFH8#82&(,deplete,4,control-deplete,incongruent,0.711954022988506,0.988505747126437,0.872777777777778,0.962962962962963,0.878076923076923,2
E5IZH@&(X7RC92&(,control,4,control-deplete,congruent,0.626363636363636,0.965909090909091,0.599495798319328,0.991596638655462,0.599152542372881,1
E5IZH@&(X7RC92&(,control,4,control-deplete,incongruent,0.626363636363636,0.965909090909091,0.682456140350877,0.912280701754386,0.686538461538462,1
E5IZH@&(X7RC92&(,deplete,4,control-deplete,congruent,0.714360465116279,0.953488372093023,0.693813559322034,0.974576271186441,0.69095652173913,2
E5IZH@&(X7RC92&(,deplete,4,control-deplete,incongruent,0.714360465116279,0.953488372093023,0.759259259259259,0.907407407407407,0.752040816326531,2
Q!R0@!2G8$Y&(2&(,control,4,control-deplete,congruent,0.952457142857143,0.954285714285714,0.848220338983051,0.991525423728814,0.845128205128205,1
Q!R0@!2G8$Y&(2&(,control,4,control-deplete,incongruent,0.952457142857143,0.954285714285714,1.16824561403509,0.87719298245614,1.1836,1
Q!R0@!2G8$Y&(2&(,deplete,4,control-deplete,congruent,0.800632183908046,0.948275862068966,0.711101694915254,1,0.711101694915254,2
Q!R0@!2G8$Y&(2&(,deplete,4,control-deplete,incongruent,0.800632183908046,0.948275862068966,0.989285714285714,0.839285714285714,0.979574468085106,2
OAEFESYK9&(^FB2&(,control,4,deplete-control,congruent,0.668493975903614,1,0.608918918918919,1,0.608918918918919,2
OAEFESYK9&(^FB2&(,control,4,deplete-control,incongruent,0.668493975903614,1,0.788727272727273,1,0.788727272727273,2
OAEFESYK9&(^FB2&(,deplete,4,deplete-control,congruent,0.690058823529412,0.988235294117647,0.659831932773109,0.983193277310924,0.66,1
OAEFESYK9&(^FB2&(,deplete,4,deplete-control,incongruent,0.690058823529412,0.988235294117647,0.760588235294118,1,0.760588235294118,1
RE@&(W#GFKZRB2&(,control,4,deplete-control,congruent,0.695147928994083,0.988165680473373,0.667586206896552,0.982758620689655,0.665701754385965,2
RE@&(W#GFKZRB2&(,control,4,deplete-control,incongruent,0.695147928994083,0.988165680473373,0.755471698113208,1,0.755471698113208,2
RE@&(W#GFKZRB2&(,deplete,4,deplete-control,congruent,0.532369942196532,0.965317919075145,0.508403361344538,0.991596638655462,0.508983050847458,1
RE@&(W#GFKZRB2&(,deplete,4,deplete-control,incongruent,0.532369942196532,0.965317919075145,0.585185185185185,0.907407407407407,0.590408163265306,1
##IF1B09CBZB2&(,control,4,deplete-control,congruent,0.637575757575758,0.981818181818182,0.589237288135593,1,0.589237288135593,2
##IF1B09CBZB2&(,control,4,deplete-control,incongruent,0.637575757575758,0.981818181818182,0.758936170212766,0.936170212765957,0.774545454545455,2
##IF1B09CBZB2&(,deplete,4,deplete-control,congruent,0.741162790697674,0.982558139534884,0.651525423728814,1,0.651525423728814,1
##IF1B09CBZB2&(,deplete,4,deplete-control,incongruent,0.741162790697674,0.982558139534884,0.937037037037037,0.944444444444444,0.947843137254902,1
1@OL^LITSYOG2&(,control,4,control-deplete,congruent,0.523372093023256,0.976744186046512,0.501176470588235,0.983193277310924,0.502222222222222,1
1@OL^LITSYOG2&(,control,4,control-deplete,incongruent,0.523372093023256,0.976744186046512,0.573207547169811,0.962264150943396,0.575686274509804,1
1@OL^LITSYOG2&(,deplete,4,control-deplete,congruent,0.50551724137931,0.971264367816092,0.4635,0.991666666666667,0.463193277310924,2
1@OL^LITSYOG2&(,deplete,4,control-deplete,incongruent,0.50551724137931,0.971264367816092,0.598888888888889,0.925925925925926,0.5958,2
XRQX02YK!&(0I2&(,control,4,control-deplete,congruent,0.761264367816092,1,0.728235294117647,1,0.728235294117647,1
XRQX02YK!&(0I2&(,control,4,control-deplete,incongruent,0.761264367816092,1,0.832727272727273,1,0.832727272727273,1
XRQX02YK!&(0I2&(,deplete,4,control-deplete,congruent,0.719265536723164,0.994350282485876,0.697833333333333,1,0.697833333333333,2
XRQX02YK!&(0I2&(,deplete,4,control-deplete,incongruent,0.719265536723164,0.994350282485876,0.764385964912281,0.982456140350877,0.765535714285714,2
SZHT^9H9B0RK2&(,control,4,deplete-control,congruent,0.484545454545455,0.965909090909091,0.468983050847458,0.974576271186441,0.470086956521739,2
SZHT^9H9B0RK2&(,control,4,deplete-control,incongruent,0.484545454545455,0.965909090909091,0.516206896551724,0.948275862068966,0.519454545454546,2
SZHT^9H9B0RK2&(,deplete,4,deplete-control,congruent,0.457758620689655,0.959770114942529,0.452586206896552,0.974137931034483,0.454955752212389,1
SZHT^9H9B0RK2&(,deplete,4,deplete-control,incongruent,0.457758620689655,0.959770114942529,0.468103448275862,0.931034482758621,0.472592592592593,1
GH!@9I8U@RCM2&(,control,4,deplete-control,congruent,0.57683615819209,0.971751412429379,0.543416666666667,0.975,0.545384615384615,2
GH!@9I8U@RCM2&(,control,4,deplete-control,incongruent,0.57683615819209,0.971751412429379,0.64719298245614,0.964912280701754,0.652545454545455,2
GH!@9I8U@RCM2&(,deplete,4,deplete-control,congruent,0.554682080924855,0.965317919075145,0.538655462184874,0.983193277310924,0.537692307692308,1
GH!@9I8U@RCM2&(,deplete,4,deplete-control,incongruent,0.554682080924855,0.965317919075145,0.59,0.925925925925926,0.593,1
75HLAEC5&(0!FO2&(,control,4,deplete-control,congruent,0.563690476190476,0.964285714285714,0.528888888888889,0.982905982905983,0.529391304347826,2
75HLAEC5&(0!FO2&(,control,4,deplete-control,incongruent,0.563690476190476,0.964285714285714,0.643529411764706,0.92156862745098,0.64936170212766,2
75HLAEC5&(0!FO2&(,deplete,4,deplete-control,congruent,0.546705202312139,0.971098265895954,0.502333333333333,1,0.502333333333333,1
75HLAEC5&(0!FO2&(,deplete,4,deplete-control,incongruent,0.546705202312139,0.971098265895954,0.647169811320755,0.905660377358491,0.654166666666667,1
$0T&(SI^71@AEO2&(,control,4,deplete-control,congruent,0.686385542168675,0.933734939759036,0.654690265486726,0.929203539823009,0.653142857142857,2
$0T&(SI^71@AEO2&(,control,4,deplete-control,incongruent,0.686385542168675,0.933734939759036,0.753962264150943,0.943396226415094,0.7594,2
$0T&(SI^71@AEO2&(,deplete,4,deplete-control,congruent,0.721052631578947,0.980263157894737,0.6998,0.99,0.69989898989899,1
$0T&(SI^71@AEO2&(,deplete,4,deplete-control,incongruent,0.721052631578947,0.980263157894737,0.761923076923077,0.961538461538462,0.7548,1
L!T^^#41OEQAE2&(,control,4,deplete-control,congruent,0.568953488372093,0.976744186046512,0.529145299145299,0.991452991452991,0.527844827586207,2
L!T^^#41OEQAE2&(,control,4,deplete-control,incongruent,0.568953488372093,0.976744186046512,0.653636363636364,0.945454545454545,0.656730769230769,2
L!T^^#41OEQAE2&(,deplete,4,deplete-control,congruent,0.594137931034483,0.977011494252874,0.5465,0.991666666666667,0.546890756302521,1
L!T^^#41OEQAE2&(,deplete,4,deplete-control,incongruent,0.594137931034483,0.977011494252874,0.7,0.944444444444444,0.704313725490196,1
&(FX4Y7I7OHUR2&(,control,4,deplete-control,congruent,0.649882352941176,0.964705882352941,0.586525423728814,0.991525423728814,0.588034188034188,2
&(FX4Y7I7OHUR2&(,control,4,deplete-control,incongruent,0.649882352941176,0.964705882352941,0.793653846153846,0.903846153846154,0.794468085106383,2
&(FX4Y7I7OHUR2&(,deplete,4,deplete-control,congruent,0.704736842105263,0.947368421052632,0.664260869565217,0.956521739130435,0.665636363636364,1
&(FX4Y7I7OHUR2&(,deplete,4,deplete-control,incongruent,0.704736842105263,0.947368421052632,0.787857142857143,0.928571428571429,0.786923076923077,1
&(@WR1!44!2YS2&(,control,4,control-deplete,congruent,0.657584269662921,1,0.612083333333333,1,0.612083333333333,1
&(@WR1!44!2YS2&(,control,4,control-deplete,incongruent,0.657584269662921,1,0.751724137931034,1,0.751724137931034,1
&(@WR1!44!2YS2&(,deplete,4,control-deplete,congruent,0.649318181818182,0.994318181818182,0.59655462184874,1,0.59655462184874,2
&(@WR1!44!2YS2&(,deplete,4,control-deplete,incongruent,0.649318181818182,0.994318181818182,0.759473684210526,0.982456140350877,0.760892857142857,2
MUFSAE@2U9!^T2&(,control,4,control-deplete,congruent,0.532426035502959,0.964497041420118,0.517894736842105,0.964912280701754,0.521545454545455,1
MUFSAE@2U9!^T2&(,control,4,control-deplete,incongruent,0.532426035502959,0.964497041420118,0.562545454545455,0.963636363636364,0.563584905660377,1
MUFSAE@2U9!^T2&(,deplete,4,control-deplete,congruent,0.513255813953488,0.982558139534884,0.502268907563025,0.983193277310924,0.502820512820513,2
MUFSAE@2U9!^T2&(,deplete,4,control-deplete,incongruent,0.513255813953488,0.982558139534884,0.537924528301887,0.981132075471698,0.541346153846154,2
K9T&(UE^RQ^&(U2&(,control,4,deplete-control,congruent,0.729470588235294,0.947058823529412,0.692586206896552,0.974137931034483,0.686725663716814,2
